"","id","X","Y","Z","Spit","Level","Code"
"21810","I20-2163",118.196998596191,128.466003417969,24.3379993438721,"11","4D","LITHIC"
"21811","I20-2164",118.08699798584,128.009994506836,24.2880001068115,"11","4D","LITHIC"
"21812","I20-2165",118.207000732422,128.317993164062,24.3490009307861,"11","4D","LITHIC"
"21813","I20-2166",118.19100189209,128.136993408203,24.3540000915527,"11","4D","LITHIC"
"21814","I20-2167",118.227996826172,128.25700378418,24.3279991149902,"11","4D","LITHIC"
"21815","I20-2168",118.192001342773,128.128005981445,24.3430004119873,"11","4D","LITHIC"
"21816","I20-2169",118.222999572754,128.143005371094,24.3479995727539,"11","4D","LITHIC"
"21817","I20-2170",118.110000610352,128.054992675781,24.3139991760254,"11","4D","LITHIC"
"21818","I20-2171",118.125999450684,128.057998657227,24.3099994659424,"11","4D","LITHIC"
"21819","I20-2172",118.149002075195,128.236999511719,24.2999992370605,"11","4D","LITHIC"
"21820","I20-2174",118.197998046875,128.507995605469,24.30299949646,"11","4D","LITHIC"
"21821","I20-2175",118.248001098633,128.550003051758,24.306999206543,"11","4D","LITHIC"
"21822","I20-2176",118.353996276855,128.526000976562,24.3339996337891,"11","4D","LITHIC"
"21823","I20-2177",118.30899810791,128.552993774414,24.2999992370605,"11","4D","LITHIC"
"21824","I20-2178",118.396003723145,128.643997192383,24.3369998931885,"11","4D","LITHIC"
"21825","I20-2179",118.115997314453,128.690994262695,24.3330001831055,"11","4D","LITHIC"
"21826","I20-2181",118.119003295898,128.822006225586,24.3250007629395,"11","4D","LITHIC"
"21827","I20-2182",118.119003295898,128.682998657227,24.2940006256104,"11","4D","LITHIC"
"21828","I20-2184",118.460998535156,128.682006835938,24.3400001525879,"11","4D","LITHIC"
"21829","I20-2185",118.478996276855,128.736999511719,24.3390007019043,"11","4D","LITHIC"
"21830","I20-2186",118.443000793457,128.763000488281,24.3479995727539,"11","4D","LITHIC"
"21831","I20-2187",118.103996276855,128.848007202148,24.3199996948242,"11","4D","LITHIC"
"21832","I20-2192",118.472999572754,128.783004760742,24.3519992828369,"11","4D","LITHIC"
"21833","I20-2194",118.517997741699,128.919006347656,24.3360004425049,"11","4D","LITHIC"
"21834","I20-2195",118.539001464844,128.932006835938,24.3540000915527,"11","4D","LITHIC"
"21835","I20-2196",118.457000732422,128.873001098633,24.3120002746582,"11","4D","LITHIC"
"21836","I20-2198",118.124000549316,128.944000244141,24.3059997558594,"11","4D","LITHIC"
"21837","I20-2201",118.518997192383,128.781997680664,24.3209991455078,"11","4D","LITHIC"
"21838","I20-2202",118.546997070312,128.748001098633,24.3250007629395,"11","4D","LITHIC"
"21839","I20-2203",118.640998840332,128.576995849609,24.3430004119873,"11","4D","LITHIC"
"21840","I20-2205",118.529998779297,128.518997192383,24.326000213623,"11","4D","LITHIC"
"21841","I20-2206",118.768997192383,128.886993408203,24.3449993133545,"11","4D","LITHIC"
"21842","I20-2207",118.71199798584,128.673004150391,24.3530006408691,"11","4D","LITHIC"
"21843","I20-2208",118.761001586914,128.660003662109,24.375,"11","4D","LITHIC"
"21844","I20-2209",118.698997497559,128.654998779297,24.3470001220703,"11","4D","LITHIC"
"21845","I20-2210",118.620002746582,128.488998413086,24.3640003204346,"11","4D","LITHIC"
"21846","I20-2211",118.664001464844,128.583999633789,24.3430004119873,"11","4D","LITHIC"
"21847","I20-2212",118.744003295898,128.72900390625,24.3479995727539,"11","4D","LITHIC"
"21848","I20-2213",118.667999267578,128.923004150391,24.3229999542236,"11","4D","LITHIC"
"21849","I20-2214",118.561996459961,128.731994628906,24.3099994659424,"11","4D","LITHIC"
"21850","I20-2216",118.700996398926,128.671005249023,24.3369998931885,"11","4D","LITHIC"
"21851","I20-2217",118.736000061035,128.707992553711,24.3279991149902,"11","4D","LITHIC"
"21852","I20-2218",118.74299621582,128.544006347656,24.3540000915527,"11","4D","LITHIC"
"21853","I20-2219",118.619003295898,128.552001953125,24.3199996948242,"11","4D","LITHIC"
"21854","I20-2220",118.180000305176,128.990997314453,24.3150005340576,"11","4D","LITHIC"
"21855","I20-2221",118.569999694824,128.511993408203,24.32200050354,"11","4D","LITHIC"
"21856","I20-2223",118.452003479004,128.988006591797,24.3360004425049,"11","4D","LITHIC"
"21857","I20-2224",118.90299987793,128.636993408203,24.3589992523193,"11","4D","LITHIC"
"21858","I20-2225",118.947998046875,128.63200378418,24.3449993133545,"11","4D","LITHIC"
"21859","I20-2226",118.918998718262,128.656005859375,24.3479995727539,"11","4D","LITHIC"
"21860","I20-2229",118.930999755859,128.386993408203,24.3530006408691,"11","4D","LITHIC"
"21861","I20-2230",118.958000183105,128.380004882812,24.3700008392334,"11","4D","LITHIC"
"21862","I20-2231",118.934997558594,128.365997314453,24.3530006408691,"11","4D","LITHIC"
"21863","I20-2232",118.960998535156,128.311996459961,24.3729991912842,"11","4D","LITHIC"
"21864","I20-2233",118.977996826172,128.274993896484,24.375,"11","4D","LITHIC"
"21865","I20-2236",118.439002990723,128.063003540039,24.3700008392334,"11","4D","LITHIC"
"21866","I20-2237",118.910003662109,128.884002685547,24.3360004425049,"11","4D","LITHIC"
"21867","I20-2238",118.299003601074,128.283996582031,24.3010005950928,"11","4D","LITHIC"
"21868","I20-2239",118.24299621582,128.25700378418,24.3139991760254,"11","4D","LITHIC"
"21869","I20-2240",118.311996459961,128.319000244141,24.2929992675781,"11","4D","LITHIC"
"21870","I20-2242",118.980003356934,128.117004394531,24.3759994506836,"11","4D","LITHIC"
"21871","I20-2243",118.196998596191,128.485992431641,24.2880001068115,"11","4D","LITHIC"
"21872","I20-2244",118.236000061035,128.628005981445,24.2910003662109,"11","4D","LITHIC"
"21873","I20-2245",118.180000305176,128.658996582031,24.2859992980957,"11","4D","LITHIC"
"21874","I20-2246",118.440002441406,128.897003173828,24.2929992675781,"11","4D","LITHIC"
"21875","I20-2247",118.496002197266,128.878005981445,24.3040008544922,"11","4D","LITHIC"
"21876","I20-2249",118.472999572754,128.835006713867,24.3110008239746,"11","4D","LITHIC"
"21877","I20-2250",118.597999572754,128.697006225586,24.3040008544922,"11","4D","LITHIC"
"21878","I20-2251",118.561996459961,128.610000610352,24.2980003356934,"11","4D","LITHIC"
"21879","I20-2252",118.374000549316,128.458999633789,24.2950000762939,"11","4D","LITHIC"
"21880","I20-2259",118.514999389648,128.600997924805,24.306999206543,"12","4D","LITHIC"
"21881","I20-2263",118.373001098633,128.966003417969,24.2929992675781,"12","4D","LITHIC"
"21882","I20-2264",118.404998779297,128.968002319336,24.3250007629395,"12","4D","LITHIC"
"21883","I20-2265",118.72200012207,128.891998291016,24.298999786377,"12","4D","LITHIC"
"21884","I20-2266",118.732002258301,128.860992431641,24.3279991149902,"12","4D","LITHIC"
"21885","I20-2267",118.235000610352,128.555999755859,24.2719993591309,"12","4D","LITHIC"
"21886","I20-2268",118.21900177002,128.660995483398,24.2709999084473,"12","4D","LITHIC"
"21887","I20-2273",118.282997131348,128.216003417969,24.2940006256104,"12","4D","LITHIC"
"21888","I20-2274",118.277000427246,128.240997314453,24.2910003662109,"12","4D","LITHIC"
"21889","I20-2275",118.291000366211,128.261993408203,24.2910003662109,"12","4D","LITHIC"
"21890","I20-2276",118.203002929688,128.792007446289,24.2730007171631,"12","4D","LITHIC"
"21891","I20-2277",118.460998535156,128.177993774414,24.3050003051758,"12","4D","LITHIC"
"21892","I20-2278",118.329002380371,128.214996337891,24.2900009155273,"12","4D","LITHIC"
"21893","I20-2279",118.21900177002,128.067001342773,24.2770004272461,"12","4D","LITHIC"
"21894","I20-2281",118.27799987793,128.074005126953,24.2779998779297,"12","4D","LITHIC"
"21895","I20-2282",118.454002380371,128.149993896484,24.2800006866455,"12","4D","LITHIC"
"21896","I20-2283",118.511001586914,128.039001464844,24.3369998931885,"12","4D","LITHIC"
"21897","I20-2284",118.447998046875,128.225006103516,24.2759990692139,"12","4D","LITHIC"
"21898","I20-2285",118.501998901367,128.233993530273,24.2889995574951,"12","4D","LITHIC"
"21899","I20-2286",118.499000549316,128.24299621582,24.2770004272461,"12","4D","LITHIC"
"21900","I20-2287",118.480003356934,128.037002563477,24.2929992675781,"12","4D","LITHIC"
"21901","I20-2288",118.557998657227,128.07600402832,24.2910003662109,"12","4D","LITHIC"
"21902","I20-2291",118.638000488281,128.102005004883,24.3090000152588,"12","4D","LITHIC"
"21903","I20-2292",118.871002197266,128.485000610352,24.318000793457,"12","4D","LITHIC"
"21904","I20-2293",118.944000244141,128.371002197266,24.3059997558594,"12","4D","LITHIC"
"21905","I20-2294",118.911003112793,128.345001220703,24.3150005340576,"12","4D","LITHIC"
"21906","I20-2295",118.957000732422,128.309997558594,24.3500003814697,"12","4D","LITHIC"
"21907","I20-2296",118.857002258301,128.544006347656,24.3129997253418,"12","4D","LITHIC"
"21908","I20-2297",118.986999511719,128.416000366211,24.3229999542236,"12","4D","LITHIC"
"21909","I20-2298",118.97200012207,128.57600402832,24.3169994354248,"12","4D","LITHIC"
"21910","I20-2299",118.934997558594,128.287002563477,24.3139991760254,"12","4D","LITHIC"
"21911","I20-2300",118.874000549316,128.259002685547,24.2929992675781,"12","4D","LITHIC"
"21912","I20-2301",118.831001281738,128.235992431641,24.3080005645752,"12","4D","LITHIC"
"21913","I20-2302",118.703002929688,128.498992919922,24.3010005950928,"12","4D","LITHIC"
"21914","I20-2303",118.688003540039,128.651992797852,24.3080005645752,"12","4D","LITHIC"
"21915","I20-2305",118.932998657227,128.92399597168,24.2800006866455,"12","4D","LITHIC"
"21916","I20-2306",118.791999816895,128.858993530273,24.2910003662109,"12","4D","LITHIC"
"21917","I20-2307",118.97200012207,128.966995239258,24.2830009460449,"12","4D","LITHIC"
"21918","I20-2308",118.944000244141,128.988998413086,24.2810001373291,"12","4D","LITHIC"
"21919","I20-2309",118.920997619629,128.893997192383,24.2810001373291,"12","4D","LITHIC"
"21920","I20-2310",118.665000915527,128.906997680664,24.2940006256104,"12","4D","LITHIC"
"21921","I20-2312",118.194999694824,128.104995727539,24.2369995117188,"12","4D","LITHIC"
"21922","I20-2313",118.202003479004,128.020004272461,24.2609996795654,"1","4E","LITHIC"
"21923","I20-2314",118.99299621582,128.160003662109,24.3379993438721,"1","4E","LITHIC"
"21924","I20-2315",118.991996765137,128.035003662109,24.3430004119873,"1","4E","LITHIC"
"21925","I20-2316",118.34700012207,128.988006591797,24.298999786377,"1","4E","LITHIC"
"21926","I20-2319",118.476997375488,128.962005615234,24.2719993591309,"1","4E","LITHIC"
"21927","I20-2321",118.214996337891,128.110992431641,24.2409992218018,"1","4E","LITHIC"
"21928","I20-2322",118.252998352051,128.054992675781,24.2329998016357,"1","4E","LITHIC"
"21929","I20-2325",118.21900177002,128.236999511719,24.2530002593994,"1","4E","LITHIC"
"21930","I20-2326",118.250999450684,128.253997802734,24.2560005187988,"1","4E","LITHIC"
"21931","I20-2327",118.352996826172,128.080001831055,24.261999130249,"1","4E","LITHIC"
"21932","I20-2329",118.244003295898,128.220993041992,24.242000579834,"1","4E","LITHIC"
"21933","I20-2331",118.255996704102,128.315002441406,24.2409992218018,"1","4E","LITHIC"
"21934","I20-2334",118.25700378418,128.794006347656,24.2600002288818,"1","4E","LITHIC"
"21935","I20-2335",118.223999023438,128.373001098633,24.25,"1","4E","LITHIC"
"21936","I20-2336",118.348999023438,128.453002929688,24.2530002593994,"1","4E","LITHIC"
"21937","I20-2337",118.313003540039,128.542999267578,24.2630004882812,"1","4E","LITHIC"
"21938","I20-2338",118.83699798584,128.007995605469,24.2849998474121,"1","4E","LITHIC"
"21939","I20-2339",118.410003662109,128.429000854492,24.2520008087158,"1","4E","LITHIC"
"21940","I20-2340",118.744003295898,128.02099609375,24.2759990692139,"1","4E","LITHIC"
"21941","I20-2341",118.769996643066,128.04899597168,24.2630004882812,"1","4E","LITHIC"
"21942","I20-2342",118.504997253418,128.496994018555,24.2600002288818,"1","4E","LITHIC"
"21943","I20-2343",118.650001525879,128.009002685547,24.2980003356934,"1","4E","LITHIC"
"21944","I20-2345",118.263000488281,128.598999023438,24.2240009307861,"1","4E","LITHIC"
"21945","I20-2348",118.304000854492,128.138000488281,24.2369995117188,"1","4E","LITHIC"
"21946","I20-2349",118.521003723145,128.087997436523,24.242000579834,"1","4E","LITHIC"
"21947","I20-2350",118.509002685547,128.212997436523,24.2719993591309,"1","4E","LITHIC"
"21948","I20-2351",118.470001220703,128.233993530273,24.2450008392334,"1","4E","LITHIC"
"21949","I20-2352",118.223999023438,128.582992553711,24.2339992523193,"1","4E","LITHIC"
"21950","I20-2355",118.819999694824,128.563003540039,24.2700004577637,"1","4E","LITHIC"
"21951","I20-2356",118.171997070312,128.464004516602,24.2280006408691,"1","4E","LITHIC"
"21952","I20-2358",118.141998291016,128.673004150391,24.2299995422363,"1","4E","LITHIC"
"21953","I20-2362",118.912002563477,128.080001831055,24.2670001983643,"1","4E","LITHIC"
"21954","I20-2363",118.857002258301,128.179000854492,24.261999130249,"1","4E","LITHIC"
"21955","I20-2364",118.771003723145,128.257995605469,24.2609996795654,"1","4E","LITHIC"
"21956","I20-2365",118.609001159668,128.266006469727,24.2810001373291,"1","4E","LITHIC"
"21957","I20-2366",118.565002441406,128.15299987793,24.2560005187988,"1","4E","LITHIC"
"21958","I20-2369",118.25,128.858001708984,24.2430000305176,"1","4E","LITHIC"
"21959","I20-2370",118.322998046875,128.835998535156,24.2649993896484,"1","4E","LITHIC"
"21960","I20-2371",118.310997009277,128.860000610352,24.2600002288818,"1","4E","LITHIC"
"21961","I20-2372",118.640998840332,128.302001953125,24.2600002288818,"1","4E","LITHIC"
"21962","I20-2373",118.294998168945,128.865997314453,24.261999130249,"1","4E","LITHIC"
"21963","I20-2377",118.250999450684,128.92399597168,24.242000579834,"1","4E","LITHIC"
"21964","I20-2379",118.450996398926,128.658996582031,24.2800006866455,"1","4E","LITHIC"
"21965","I20-2383",118.960998535156,128.266006469727,24.2810001373291,"1","4E","LITHIC"
"21966","I20-2384",118.901000976562,128.319000244141,24.2600002288818,"1","4E","LITHIC"
"21967","I20-2385",118.899002075195,128.317993164062,24.2609996795654,"1","4E","LITHIC"
"21968","I20-2389",118.888000488281,128.179000854492,24.2630004882812,"1","4E","LITHIC"
"21969","I20-2390",118.56600189209,128.610992431641,24.2700004577637,"1","4E","LITHIC"
"21970","I20-2393",118.281997680664,128.572998046875,24.2210006713867,"1","4E","LITHIC"
"21971","I20-2394",118.189002990723,128.481994628906,24.2210006713867,"1","4E","LITHIC"
"21972","I20-2396",118.375,128.35400390625,24.2320003509521,"1","4E","LITHIC"
"21973","I20-2397",118.322998046875,128.516006469727,24.2310009002686,"1","4E","LITHIC"
"21974","I20-2398",118.487998962402,128.220001220703,24.2450008392334,"1","4E","LITHIC"
"21975","I20-2399",118.51000213623,128.173004150391,24.2590007781982,"1","4E","LITHIC"
"21976","I20-2400",118.704002380371,128.460998535156,24.2980003356934,"1","4E","LITHIC"
"21977","I20-2404",118.49299621582,128.753005981445,24.2639999389648,"1","4E","LITHIC"
"21978","I20-2409",118.406997680664,128.705993652344,24.2479991912842,"1","4E","LITHIC"
"21979","I20-2410",118.679000854492,128.386001586914,24.2600002288818,"1","4E","LITHIC"
"21980","I20-2411",118.388000488281,128.766006469727,24.257999420166,"1","4E","LITHIC"
"21981","I20-2415",118.438003540039,128.936996459961,24.2360000610352,"1","4E","LITHIC"
"21982","I20-2430",118.971000671387,128.328994750977,24.2660007476807,"1","4E","LITHIC"
"21983","I20-2431",118.888999938965,128.552993774414,24.2689990997314,"1","4E","LITHIC"
"21984","I20-2435",118.753997802734,128.533004760742,24.2430000305176,"1","4E","LITHIC"
"21985","I20-2437",118.51000213623,128.865997314453,24.2390003204346,"1","4E","LITHIC"
"21986","I20-2438",118.495002746582,128.518005371094,24.242000579834,"1","4E","LITHIC"
"21987","I20-2439",118.151000976562,128.52799987793,24.2140007019043,"1","4E","LITHIC"
"21988","I20-2440",118.236999511719,128.449005126953,24.2129993438721,"1","4E","LITHIC"
"21989","I20-2441",118.848999023438,128.604995727539,24.2840003967285,"1","4E","LITHIC"
"21990","I20-2445",118.328002929688,128.447998046875,24.2290000915527,"1","4E","LITHIC"
"21991","I20-2446",118.33699798584,128.313003540039,24.2280006408691,"1","4E","LITHIC"
"21992","I20-2450",118.149002075195,128.296997070312,24.2169990539551,"2","4E","LITHIC"
"21993","I20-2451",118.165000915527,128.649993896484,24.2140007019043,"2","4E","LITHIC"
"21994","I20-2452",118.137001037598,128.511001586914,24.2099990844727,"2","4E","LITHIC"
"21995","I20-2453",118.620002746582,128.574005126953,24.2670001983643,"2","4E","LITHIC"
"21996","I20-2454",118.572998046875,128.203002929688,24.2199993133545,"2","4E","LITHIC"
"21997","I20-2456",118.509002685547,128.994995117188,24.2360000610352,"2","4E","LITHIC"
"21998","I20-2460",118.637001037598,128.606002807617,24.238000869751,"2","4E","LITHIC"
"21999","I20-2461",118.63500213623,128.604995727539,24.2390003204346,"2","4E","LITHIC"
"22000","I20-2463",118.838996887207,128.725006103516,24.2530002593994,"2","4E","LITHIC"
"22001","I20-2464",118.899002075195,128.684997558594,24.242000579834,"2","4E","LITHIC"
"22002","I20-2465",118.877998352051,128.708999633789,24.2360000610352,"2","4E","LITHIC"
"22003","I20-2467",118.91300201416,128.860000610352,24.2709999084473,"2","4E","LITHIC"
"22004","I20-2468",118.995002746582,128.794006347656,24.2609996795654,"2","4E","LITHIC"
"22005","I20-2470",118.944999694824,128.886001586914,24.2730007171631,"2","4E","LITHIC"
"22006","I20-2471",118.914001464844,128.860000610352,24.2660007476807,"2","4E","LITHIC"
"22007","I20-2472",118.884002685547,128.873992919922,24.2590007781982,"2","4E","LITHIC"
"22008","I20-2473",118.888999938965,128.912002563477,24.261999130249,"2","4E","LITHIC"
"22009","I20-2475",118.819000244141,128.962005615234,24.2569999694824,"2","4E","LITHIC"
"22010","I20-2476",118.875999450684,128.968994140625,24.257999420166,"2","4E","LITHIC"
"22011","I20-2480",118.863998413086,128.716995239258,24.238000869751,"2","4E","LITHIC"
"22012","I20-2481",118.716003417969,128.529998779297,24.2329998016357,"2","4E","LITHIC"
"22013","I20-2482",118.669998168945,128.483993530273,24.2269992828369,"2","4E","LITHIC"
"22014","I20-2485",118.174003601074,128.029998779297,24.2089996337891,"2","4E","LITHIC"
"22015","I20-2487",118.392997741699,128.048004150391,24.2320003509521,"2","4E","LITHIC"
"22016","I20-2488",118.149002075195,128.037994384766,24.1900005340576,"2","4E","LITHIC"
"22017","I20-2489",118.528999328613,128.050994873047,24.2350006103516,"2","4E","LITHIC"
"22018","I20-2491",118.185997009277,128.106994628906,24.1919994354248,"2","4E","LITHIC"
"22019","I20-2493",118.188003540039,128.102005004883,24.201000213623,"2","4E","LITHIC"
"22020","I20-2494",118.244003295898,128.138000488281,24.2049999237061,"2","4E","LITHIC"
"22021","I20-2496",118.28800201416,128.266998291016,24.2240009307861,"2","4E","LITHIC"
"22022","I20-2498",118.196998596191,128.169006347656,24.1900005340576,"2","4E","LITHIC"
"22023","I20-2500",118.291000366211,128.128005981445,24.1909999847412,"2","4E","LITHIC"
"22024","I20-2502",118.212997436523,128.117004394531,24.1879997253418,"2","4E","LITHIC"
"22025","I20-2503",118.350997924805,128.110000610352,24.2129993438721,"2","4E","LITHIC"
"22026","I20-2504",118.304000854492,128.335006713867,24.2240009307861,"2","4E","LITHIC"
"22027","I20-2505",118.221000671387,128.373992919922,24.1919994354248,"2","4E","LITHIC"
"22028","I20-2509",118.30899810791,128.227005004883,24.1909999847412,"2","4E","LITHIC"
"22029","I20-2510",118.346000671387,128.337997436523,24.201000213623,"2","4E","LITHIC"
"22030","I20-2511",118.458000183105,128.317993164062,24.2220001220703,"2","4E","LITHIC"
"22031","I20-2515",118.377998352051,128.376998901367,24.2150001525879,"2","4E","LITHIC"
"22032","I20-2516",118.391998291016,128.410995483398,24.2049999237061,"2","4E","LITHIC"
"22033","I20-2520",118.273002624512,128.522003173828,24.2150001525879,"2","4E","LITHIC"
"22034","I20-2523",118.25,128.384002685547,24.1809997558594,"2","4E","LITHIC"
"22035","I20-2533",118.458000183105,128.236999511719,24.2089996337891,"2","4E","LITHIC"
"22036","I20-2539",118.483001708984,128.341003417969,24.2169990539551,"2","4E","LITHIC"
"22037","I20-2540",118.438003540039,128.162002563477,24.1860008239746,"2","4E","LITHIC"
"22038","I20-2542",118.421997070312,128.126998901367,24.193000793457,"2","4E","LITHIC"
"22039","I20-2543",118.421997070312,128.468994140625,24.2070007324219,"2","4E","LITHIC"
"22040","I20-2545",118.304000854492,128.14599609375,24.1800003051758,"2","4E","LITHIC"
"22041","I20-2546",118.805999755859,128.940002441406,24.2439994812012,"2","4E","LITHIC"
"22042","I20-2548",118.307998657227,128.341003417969,24.1790008544922,"2","4E","LITHIC"
"22043","I20-2549",118.46199798584,128.335006713867,24.1900005340576,"2","4E","LITHIC"
"22044","I20-2551",118.460998535156,128.406997680664,24.1959991455078,"2","4E","LITHIC"
"22045","I20-2552",118.470001220703,128.382995605469,24.1919994354248,"2","4E","LITHIC"
"22046","I20-2553",118.504997253418,128.238998413086,24.193000793457,"2","4E","LITHIC"
"22047","I20-2554",118.500999450684,128.180999755859,24.193000793457,"2","4E","LITHIC"
"22048","I20-2561",118.486000061035,128.473999023438,24.2119998931885,"2","4E","LITHIC"
"22049","I20-2563",118.592002868652,128.436004638672,24.2099990844727,"2","4E","LITHIC"
"22050","I20-2566",118.565002441406,128.47900390625,24.2040004730225,"2","4E","LITHIC"
"22051","I20-2569",118.564002990723,128.154998779297,24.2119998931885,"2","4E","LITHIC"
"22052","I20-2572",118.311996459961,128.095993041992,24.1830005645752,"2","4E","LITHIC"
"22053","I20-2574",118.541000366211,128.240005493164,24.1690006256104,"2","4E","LITHIC"
"22054","I20-2575",118.52799987793,128.283996582031,24.1800003051758,"2","4E","LITHIC"
"22055","I20-2576",118.819999694824,128.139999389648,24.2049999237061,"2","4E","LITHIC"
"22056","I20-2577",118.754997253418,128.188003540039,24.2520008087158,"2","4E","LITHIC"
"22057","I20-2578",118.763000488281,128.111999511719,24.2089996337891,"2","4E","LITHIC"
"22058","I20-2579",118.609001159668,128.453002929688,24.1959991455078,"2","4E","LITHIC"
"22059","I20-2580",118.708000183105,128.039993286133,24.2490005493164,"2","4E","LITHIC"
"22060","I20-2581",118.679000854492,128.018997192383,24.25,"2","4E","LITHIC"
"22061","I20-2582",118.59700012207,128.503997802734,24.2099990844727,"2","4E","LITHIC"
"22062","I20-2587",118.684997558594,128.389007568359,24.2159996032715,"2","4E","LITHIC"
"22063","I20-2588",118.649002075195,128.434005737305,24.1900005340576,"2","4E","LITHIC"
"22064","I20-2597",118.66300201416,128.320007324219,24.1940002441406,"2","4E","LITHIC"
"22065","I20-2598",118.69100189209,128.389999389648,24.1979999542236,"2","4E","LITHIC"
"22066","I20-2599",118.693000793457,128.429000854492,24.1870002746582,"2","4E","LITHIC"
"22067","I20-2601",118.831001281738,128.119995117188,24.253999710083,"2","4E","LITHIC"
"22068","I20-2604",118.779998779297,128.039001464844,24.2220001220703,"2","4E","LITHIC"
"22069","I20-2605",118.762001037598,128.052001953125,24.2210006713867,"2","4E","LITHIC"
"22070","I20-2606",118.768997192383,128.348007202148,24.2210006713867,"2","4E","LITHIC"
"22071","I20-2607",118.771003723145,128.408004760742,24.25,"2","4E","LITHIC"
"22072","I20-2608",118.777000427246,128.050003051758,24.2059993743896,"2","4E","LITHIC"
"22073","I20-2609",118.84700012207,128.151000976562,24.2019996643066,"2","4E","LITHIC"
"22074","I20-2614",118.939002990723,128.085006713867,24.2199993133545,"2","4E","LITHIC"
"22075","I20-2619",118.847999572754,128.378997802734,24.1979999542236,"2","4E","LITHIC"
"22076","I20-2624",118.852996826172,128.311996459961,24.193000793457,"2","4E","LITHIC"
"22077","I20-2626",118.818000793457,128.479995727539,24.2000007629395,"2","4E","LITHIC"
"22078","I20-2627",118.919998168945,128.417007446289,24.2089996337891,"2","4E","LITHIC"
"22079","I20-2628",118.921997070312,128.457000732422,24.2189998626709,"2","4E","LITHIC"
"22080","I20-2635",118.830001831055,128.643997192383,24.2269992828369,"2","4E","LITHIC"
"22081","I20-2641",118.821998596191,128.623992919922,24.2250003814697,"2","4E","LITHIC"
"22082","I20-2643",118.811996459961,128.572006225586,24.2049999237061,"2","4E","LITHIC"
"22083","I20-2644",118.786003112793,128.466995239258,24.1860008239746,"2","4E","LITHIC"
"22084","I20-2646",118.903999328613,128.436004638672,24.1830005645752,"2","4E","LITHIC"
"22085","I20-2648",118.194000244141,128.611999511719,24.17799949646,"2","4E","LITHIC"
"22086","I20-2649",118.232002258301,128.710998535156,24.2210006713867,"2","4E","LITHIC"
"22087","I20-2650",118.224998474121,128.580993652344,24.1700000762939,"2","4E","LITHIC"
"22088","I20-2651",118.759002685547,128.651992797852,24.2290000915527,"2","4E","LITHIC"
"22089","I20-2653",118.244003295898,128.899993896484,24.2189998626709,"2","4E","LITHIC"
"22090","I20-2655",118.397003173828,128.792007446289,24.2220001220703,"2","4E","LITHIC"
"22091","I20-2657",118.36499786377,128.850997924805,24.2189998626709,"2","4E","LITHIC"
"22092","I20-2659",118.412002563477,128.891006469727,24.2180004119873,"2","4E","LITHIC"
"22093","I20-2660",118.328002929688,128.957000732422,24.1959991455078,"2","4E","LITHIC"
"22094","I20-2667",118.430000305176,128.990005493164,24.2019996643066,"2","4E","LITHIC"
"22095","I20-2671",118.91300201416,128.994995117188,24.2210006713867,"2","4E","LITHIC"
"22096","I20-2680",118.744003295898,128.625,24.1949996948242,"2","4E","LITHIC"
"22097","I20-2681",118.83699798584,128.798004150391,24.2280006408691,"2","4E","LITHIC"
"22098","I20-2684",118.670997619629,128.751007080078,24.2259998321533,"2","4E","LITHIC"
"22099","I20-2687",118.47200012207,128.77799987793,24.2000007629395,"2","4E","LITHIC"
"22100","I20-2689",118.732002258301,128.776992797852,24.2169990539551,"2","4E","LITHIC"
"22101","I20-2695",118.734001159668,128.835006713867,24.2000007629395,"2","4E","LITHIC"
"22102","I20-2702",118.889999389648,128.794998168945,24.2099990844727,"2","4E","LITHIC"
"22103","I20-2706",118.97200012207,128.772994995117,24.2259998321533,"2","4E","LITHIC"
"22104","I20-2710",118.727996826172,128.585998535156,24.1949996948242,"2","4E","LITHIC"
"22105","I20-2714",118.911003112793,128.638000488281,24.2220001220703,"2","4E","LITHIC"
"22106","I20-2719",118.860000610352,128.651000976562,24.2119998931885,"2","4E","LITHIC"
"22107","I20-2724",118.906997680664,128.621994018555,24.2080001831055,"2","4E","LITHIC"
"22108","I20-2728",118.888999938965,128.654998779297,24.2000007629395,"2","4E","LITHIC"
"22109","I20-2729",118.852996826172,128.630996704102,24.1879997253418,"2","4E","LITHIC"
"22110","I20-2734",118.831001281738,128.835006713867,24.1889991760254,"2","4E","LITHIC"
"22111","I20-2744",118.925003051758,128.785995483398,24.1940002441406,"2","4E","LITHIC"
"22112","I20-2751",118.813003540039,128.888000488281,24.1949996948242,"2","4E","LITHIC"
"22113","I20-2754",118.56600189209,128.677001953125,24.1900005340576,"2","4E","LITHIC"
"22114","I20-2757",118.564002990723,128.686996459961,24.1889991760254,"2","4E","LITHIC"
"22115","I20-2758",118.721000671387,128.869995117188,24.193000793457,"2","4E","LITHIC"
"22116","I20-2761",118.431999206543,128.598007202148,24.173999786377,"2","4E","LITHIC"
"22117","I20-2764",118.291000366211,128.742004394531,24.1770000457764,"3","4E","LITHIC"
"22118","I20-2765",118.216003417969,128.60400390625,24.1669998168945,"3","4E","LITHIC"
"22119","I20-2769",118.204002380371,128.759994506836,24.1509990692139,"3","4E","LITHIC"
"22120","I20-2770",118.318000793457,128.619003295898,24.1660003662109,"3","4E","LITHIC"
"22121","I20-2772",118.28800201416,128.552001953125,24.1749992370605,"3","4E","LITHIC"
